source_commit	split_or_mode	task_id	task_key	relative_task_path	task_meta_present	task_meta_parse_status	task_meta_duplicate_keys	task_meta_field_paths	task_meta_type_map	target_en_present	target_en_char_count	target_zh_present	target_zh_char_count	score_rule_present	task_type_declared	raw_dir_present	raw_file_count	raw_file_types	raw_paths	expected_dir_present	expected_file_count	expected_file_types	expected_paths	eval_py_present	eval_ast_parse_status	eval_line_count	generator_present	multi_input	multi_output	task_id_occurrences_all_modes	duplicate_id_scope	raw_expected_byte_equal_pairs	raw_expected_parsed_equal_pairs	derived_raw_filename_hints	notes
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0049	NL2Op/T0049_multi_csv_schema_evolution	NL2Op/T0049_multi_csv_schema_evolution	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	563	true	210	false		true	2	.csv	raw/customer1.csv|raw/customer2.csv	true	1	.csv	expected/gt.csv	true	OK	136	true	true	false	2	across_modes				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0050	NL2Op/T0050_remove_illegal_id	NL2Op/T0050_remove_illegal_id	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	299	true	148	false		true	1	.csv	raw/customers.csv	true	1	.csv	expected/gt.csv	true	OK	78	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0051	NL2Op/T0051_merge_deduplicate	NL2Op/T0051_merge_deduplicate	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	581	true	286	false		true	2	.csv	raw/customer1.csv|raw/customer2.csv	true	1	.csv	expected/gt.csv	true	OK	143	true	true	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0052	NL2Op/T0052_normalize_height	NL2Op/T0052_normalize_height	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	301	true	133	false		true	1	.jsonl	raw/customers.jsonl	true	1	.jsonl	expected/gt.jsonl	true	OK	79	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0053	NL2Op/T0053_column_split_merge	NL2Op/T0053_column_split_merge	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	477	true	214	false		true	1	.csv	raw/customers.csv	true	1	.csv	expected/gt.csv	true	OK	141	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0054	NL2Op/T0054_normalize_currency	NL2Op/T0054_normalize_currency	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	298	true	167	false		true	1	.jsonl	raw/customers.jsonl	true	1	.jsonl	expected/gt.jsonl	true	OK	78	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0055	NL2Op/T0055_partition_by_key_range	NL2Op/T0055_partition_by_key_range	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	450	true	249	false		true	1	.csv	raw/customers.csv	true	4	.csv	expected/gt1_0_1000.csv|expected/gt2_1000_5000.csv|expected/gt3_5000_.csv|expected/gt4.csv	true	OK	154	true	false	true	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0056	NL2Op/T0056_remove_wrong_lat_lon	NL2Op/T0056_remove_wrong_lat_lon	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	332	true	161	false		true	1	.csv	raw/customers.csv	true	1	.csv	expected/gt.csv	true	OK	78	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0057	NL2Op/T0057_device_ip_filter	NL2Op/T0057_device_ip_filter	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	265	true	123	false		true	1	.csv	raw/customers.csv	true	1	.csv	expected/gt.csv	true	OK	78	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0058	NL2Op/T0058_split_by_country_business_line	NL2Op/T0058_split_by_country_business_line	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	668	true	403	false		true	1	.csv	raw/customers.csv	true	4	.csv	expected/gt_cn.csv|expected/gt_de.csv|expected/gt_other.csv|expected/gt_us.csv	true	OK	150	true	false	true	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0060	NL2Op/T0060_inner_join	NL2Op/T0060_inner_join	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	279	true	153	false		true	2	.csv	raw/customer1.csv|raw/customer2.csv	true	1	.csv	expected/gt.csv	true	OK	134	true	true	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0061	NL2Op/T0061_country_name	NL2Op/T0061_country_name	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	281	true	141	false		true	1	.csv	raw/customers.csv	true	1	.csv	expected/gt.csv	true	OK	74	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0062	NL2Op/T0062_left_join_and_fill	NL2Op/T0062_left_join_and_fill	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	332	true	177	false		true	2	.csv	raw/customer1.csv|raw/customer2.csv	true	1	.csv	expected/gt.csv	true	OK	131	true	true	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0063	NL2Op/T0063_anti_join	NL2Op/T0063_anti_join	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	242	true	108	false		true	2	.csv	raw/customer1.csv|raw/customer2.csv	true	1	.csv	expected/gt.csv	true	OK	114	true	true	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0064	NL2Op/T0064_date_order	NL2Op/T0064_date_order	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	327	true	164	false		true	1	.csv	raw/customers.csv	true	1	.csv	expected/gt.csv	true	OK	78	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0065	NL2Op/T0065_seat_num	NL2Op/T0065_seat_num	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	315	true	140	false		true	1	.csv	raw/customers.csv	true	1	.csv	expected/gt.csv	true	OK	78	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0066	NL2Op/T0066_semi_join	NL2Op/T0066_semi_join	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	290	true	147	false		true	2	.csv	raw/customers1.csv|raw/customers2.csv	true	1	.csv	expected/gt.csv	true	OK	117	true	true	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0067	NL2Op/T0067_composite_key_join	NL2Op/T0067_composite_key_join	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	391	true	212	false		true	2	.csv	raw/customer1.csv|raw/customer2.csv	true	1	.csv	expected/gt.csv	true	OK	114	true	true	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0069	NL2Op/T0069_nearest_timestamp_join	NL2Op/T0069_nearest_timestamp_join	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	547	true	237	false		true	2	.csv	raw/customer1.csv|raw/customer2.csv	true	1	.csv	expected/gt.csv	true	OK	88	true	true	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0072	NL2Op/T0072_outlier_correction	NL2Op/T0072_outlier_correction	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	1064	true	505	false		true	1	.csv	raw/customers.csv	true	1	.csv	expected/gt.csv	true	OK	57	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0073	NL2Op/T0073_bloodpressure_outlier	NL2Op/T0073_bloodpressure_outlier	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	987	true	521	false		true	1	.csv	raw/customers.csv	true	1	.csv	expected/gt.csv	true	OK	62	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0074	NL2Op/T0074_wide_table_construction	NL2Op/T0074_wide_table_construction	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	512	true	279	false		true	3	.csv	raw/clicks.csv|raw/orders.csv|raw/users.csv	true	1	.csv	expected/gt.csv	true	OK	105	true	true	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0076	NL2Op/T0076_unpivot	NL2Op/T0076_unpivot	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	526	true	267	false		true	1	.csv	raw/customers.csv	true	1	.csv	expected/gt.csv	true	OK	90	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0077	NL2Op/T0077_age_outlier	NL2Op/T0077_age_outlier	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	401	true	175	false		true	1	.jsonl	raw/customers.jsonl	true	1	.jsonl	expected/gt.jsonl	true	OK	68	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0078	NL2Op/T0078_window_function_ranking	NL2Op/T0078_window_function_ranking	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	305	true	155	false		true	1	.csv	raw/customers.csv	true	1	.csv	expected/gt.csv	true	OK	105	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0079	NL2Op/T0079_consumption_spike	NL2Op/T0079_consumption_spike	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	384	true	160	false		true	1	.csv	raw/customers.csv	true	1	.csv	expected/gt.csv	true	OK	54	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0080	NL2Op/T0080_multi_source_conflict_resolution	NL2Op/T0080_multi_source_conflict_resolution	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	896	true	397	false		true	2	.csv	raw/customer1.csv|raw/customer2.csv	true	1	.csv	expected/gt.csv	true	OK	91	true	true	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0082	NL2Op/T0082_mean_imputation_for_missing_columns	NL2Op/T0082_mean_imputation_for_missing_columns	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	320	true	120	false		true	1	.csv	raw/customers.csv	true	1	.csv	expected/gt.csv	true	OK	126	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0084	NL2Op/T0084_median_imputation_for_missing_columns	NL2Op/T0084_median_imputation_for_missing_columns	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	315	true	116	false		true	1	.csv	raw/customers.csv	true	1	.csv	expected/gt.csv	true	OK	101	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0086	NL2Op/T0086_mode_imputation_for_missing_columns	NL2Op/T0086_mode_imputation_for_missing_columns	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	310	true	114	false		true	1	.csv	raw/customers.csv	true	1	.csv	expected/gt.csv	true	OK	102	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0087	NL2Op/T0087_linear_interpolation_for_missing_columns	NL2Op/T0087_linear_interpolation_for_missing_columns	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	247	true	86	false		true	2	.csv	raw/customers.csv|raw/interpolated_dataframe.csv	true	1	.csv	expected/gt.csv	true	OK	108	true	true	false	1	none			raw/interpolated_dataframe.csv	derived_looking_raw_filename_requires_input_contract_review
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0088	NL2Op/T0088_window_avg_imputation	NL2Op/T0088_window_avg_imputation	true	OK		$|$.score_rule|$.target_en|$.target_zh	$:object|$.score_rule:string|$.target_en:string|$.target_zh:string	true	845	true	317	true		true	1	.csv	raw/customers.csv	true	1	.csv	expected/gt.csv	true	OK	60	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0089	NL2Op/T0089_cubic_spline_interpolation_for_missing_columns	NL2Op/T0089_cubic_spline_interpolation_for_missing_columns	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	279	true	112	false		true	1	.csv	raw/customers.csv	true	1	.csv	expected/gt.csv	true	OK	99	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0091	NL2Op/T0091_knn_imputation_for_missing_columns	NL2Op/T0091_knn_imputation_for_missing_columns	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	254	true	100	false		true	1	.csv	raw/customers.csv	true	1	.csv	expected/gt.csv	true	OK	117	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0092	NL2Op/T0092_same_symtom_avg	NL2Op/T0092_same_symtom_avg	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	697	true	361	false		true	1	.jsonl	raw/customers.jsonl	true	1	.jsonl	expected/gt.jsonl	true	OK	87	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0093	NL2Op/T0093_constant_imputation_for_missing_columns	NL2Op/T0093_constant_imputation_for_missing_columns	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	226	true	103	false		true	1	.csv	raw/customers.csv	true	1	.csv	expected/gt.csv	true	OK	95	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0094	NL2Op/T0094_time_span	NL2Op/T0094_time_span	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	457	true	215	false		true	1	.csv	raw/customers.csv	true	1	.csv	expected/gt.csv	true	OK	79	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0095	NL2Op/T0095_insert_missing_indicator_column	NL2Op/T0095_insert_missing_indicator_column	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	417	true	169	false		true	1	.csv	raw/customers.csv	true	1	.csv	expected/gt.csv	true	OK	100	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0096	NL2Op/T0096_payment_method	NL2Op/T0096_payment_method	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	395	true	181	false		true	1	.csv	raw/customers.csv	true	1	.csv	expected/gt.csv	true	OK	65	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0097	NL2Op/T0097_forward_fill_for_missing_columns	NL2Op/T0097_forward_fill_for_missing_columns	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	332	true	146	false		true	1	.csv	raw/customers.csv	true	1	.csv	expected/gt.csv	true	OK	92	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0098	NL2Op/T0098_drop_columns_with_high_missing_ratio	NL2Op/T0098_drop_columns_with_high_missing_ratio	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	190	true	76	false		true	1	.csv	raw/customers.csv	true	1	.csv	expected/gt.csv	true	OK	118	true	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0101	NL2Op/T0101_schema_matching	NL2Op/T0101_schema_matching	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	869	true	246	false		true	2	.csv	raw/customers.csv|raw/orders.csv	true	1	.csv	expected/gt.csv	true	OK	169	false	true	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0102	NL2Op/T0102_error_detection	NL2Op/T0102_error_detection	true	OK		$|$.target_en|$.target_zh|$.task_type|$.task_type[]	$:object|$.target_en:string|$.target_zh:string|$.task_type:array|$.task_type[]:string	true	1128	true	354	false	Error detection	true	1	.csv	raw/student_score.csv.csv	true	1	.csv	expected/gt.csv	true	OK	131	false	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0103	NL2Op/T0103_column_type_annotation	NL2Op/T0103_column_type_annotation	true	OK		$|$.target_en|$.target_zh|$.task_type|$.task_type[]	$:object|$.target_en:string|$.target_zh:string|$.task_type:array|$.task_type[]:string	true	471	true	151	false	Column type annotation	true	1	.csv	raw/ecommerce_orders.csv	true	1	.csv	expected/gt.csv	true	OK	127	false	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0104	NL2Op/T0104_data_imputation	NL2Op/T0104_data_imputation	true	OK		$|$.target_en|$.target_zh|$.task_type|$.task_type[]	$:object|$.target_en:string|$.target_zh:string|$.task_type:array|$.task_type[]:string	true	546	true	151	false	Data imputation	true	1	.csv	raw/product_inventory.csv	true	1	.csv	expected/gt.csv	true	OK	189	false	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0105	NL2Op/T0105_deduplication	NL2Op/T0105_deduplication	true	OK		$|$.target_en|$.target_zh|$.task_type|$.task_type[]	$:object|$.target_en:string|$.target_zh:string|$.task_type:array|$.task_type[]:string	true	364	true	116	false	Deduplicate	true	1	.csv	raw/customer_feedback.csv	true	1	.csv	expected/gt.csv	true	OK	185	false	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0106	NL2Op/T0106_row2row_transformation	NL2Op/T0106_row2row_transformation	true	OK		$|$.target_en|$.target_zh|$.task_type|$.task_type[]	$:object|$.target_en:string|$.target_zh:string|$.task_type:array|$.task_type[]:string	true	411	true	232	false	Row-to-row transform	true	1	.csv	raw/product.csv	true	1	.csv	expected/gt.csv	true	OK	122	false	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0107	NL2Op/T0107_split_concat	NL2Op/T0107_split_concat	true	OK		$|$.target_en|$.target_zh|$.task_type|$.task_type[]	$:object|$.target_en:string|$.target_zh:string|$.task_type:array|$.task_type[]:string	true	652	true	342	false	Spliting|Concatenation	true	1	.csv	raw/customer.csv	true	1	.csv	expected/gt.csv	true	OK	122	false	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0108	NL2Op/T0108_composite_operation	NL2Op/T0108_composite_operation	true	OK		$|$.target_en|$.target_zh|$.task_type|$.task_type[]	$:object|$.target_en:string|$.target_zh:string|$.task_type:array|$.task_type[]:string	true	697	true	282	false	Filtering|Aggregating|Grouping|Sorting	true	1	.csv	raw/employee.csv	true	1	.csv	expected/gt.csv	true	OK	125	false	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0109	NL2Op/T0109_list_extraction	NL2Op/T0109_list_extraction	true	OK		$|$.target_en|$.target_zh|$.task_type|$.task_type[]	$:object|$.target_en:string|$.target_zh:string|$.task_type:array|$.task_type[]:string	true	977	true	409	false	List extraction	true	1	.csv	raw/purchase.csv	true	1	.csv	expected/gt.csv	true	OK	122	false	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0110	NL2Op/T0110_row_population	NL2Op/T0110_row_population	true	OK		$|$.target_en|$.target_zh|$.task_type|$.task_type[]	$:object|$.target_en:string|$.target_zh:string|$.task_type:array|$.task_type[]:string	true	1798	true	1058	false	Row population	true	1	.csv	raw/product.csv	true	1	.csv	expected/gt.csv	true	OK	149	false	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0111	NL2Op/T0111_column_augmentation	NL2Op/T0111_column_augmentation	true	OK		$|$.target_en|$.target_zh|$.task_type|$.task_type[]	$:object|$.target_en:string|$.target_zh:string|$.task_type:array|$.task_type[]:string	true	1588	true	733	false	Column augmentation	true	1	.csv	raw/book_borrow.csv	true	1	.csv	expected/gt.csv	true	OK	122	false	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0112	NL2Op/T0112_error_correction	NL2Op/T0112_error_correction	true	OK		$|$.target_en|$.target_zh|$.task_type|$.task_type[]	$:object|$.target_en:string|$.target_zh:string|$.task_type:array|$.task_type[]:string	true	787	true	269	false	Error correction	true	1	.csv	raw/orders.csv	true	1	.csv	expected/gt.csv	true	OK	154	false	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0113	NL2Op/T0113_data_imputation_muti	NL2Op/T0113_data_imputation_muti	true	OK		$|$.target_en|$.target_zh|$.task_type|$.task_type[]	$:object|$.target_en:string|$.target_zh:string|$.task_type:array|$.task_type[]:string	true	1262	true	376	false	Data Imputation	true	6	.csv	raw/aux1.csv|raw/aux2.csv|raw/aux3.csv|raw/aux4.csv|raw/aux5.csv|raw/main.csv	true	2	.csv	expected/gt.csv|expected/gt1.csv	true	OK	189	false	true	true	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0114	NL2Op/T0114_filter_muti	NL2Op/T0114_filter_muti	true	OK		$|$.target_en|$.target_zh|$.task_type|$.task_type[]	$:object|$.target_en:string|$.target_zh:string|$.task_type:array|$.task_type[]:string	true	976	true	331	false	Filtering	true	4	.csv	raw/aux1.csv|raw/aux2.csv|raw/aux3.csv|raw/main.csv	true	1	.csv	expected/gt.csv	true	OK	122	false	true	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0115	NL2Op/T0115_sorting	NL2Op/T0115_sorting	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	2551	true	904	false		true	1	.csv	raw/input.csv	true	1	.csv	expected/gt.csv	true	OK	278	false	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0116	NL2Op/T0116_error_correction	NL2Op/T0116_error_correction	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	1096	true	401	false		true	1	.csv	raw/input.csv	true	1	.csv	expected/gt.csv	true	OK	289	false	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0117	NL2Op/T0117_schema_augmentation	NL2Op/T0117_schema_augmentation	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	1223	true	501	false		true	1	.csv	raw/input.csv	true	1	.csv	expected/gt.csv	true	OK	292	false	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0118	NL2Op/T0118_row_to_row_mapping	NL2Op/T0118_row_to_row_mapping	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	923	true	364	false		true	1	.csv	raw/input.csv	true	1	.csv	expected/gt.csv	true	OK	289	false	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0119	NL2Op/T0119_row_to_row_standarization	NL2Op/T0119_row_to_row_standarization	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	897	true	346	false		true	1	.csv	raw/input.csv	true	1	.csv	expected/gt.csv	true	OK	289	false	false	false	1	none				
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0120	NL2Op/T0120_row_to_row_norm	NL2Op/T0120_row_to_row_norm	true	OK		$|$.target_en|$.target_zh	$:object|$.target_en:string|$.target_zh:string	true	1519	true	559	false		true	1	.csv	raw/input.csv	true	1	.csv	expected/gt.csv	true	OK	289	false	false	false	1	none				
